n,gamma,k,seed,testMode,model,trainObj,testMean,cvar10,q05,worst,regretToBest,supportCR,supportTail,selectedCount
100,0.5,50,1,independent,CVaR-CR-SHP,4212.05506078564,4212.0550607857,4212.05506078563,4212.05506078564,4212.05506078564,1326.42036373105,201,1,50
100,0.5,50,1,independent,Mixed,4366.70624105053,4899.82709229809,4766.54994367498,4776.27369851043,4561.389195463,638.648332218667,201,1,35
100,0.5,50,1,gaussian06,Nominal,5543.14895524567,5070.29491113162,2651.78869230219,2651.68906874955,2400.52971945868,0,201,1,0
100,0.5,50,1,gaussian06,CR-SHP,4625.37081018859,5045.39399529158,2897.3840541666,2890.78253377425,2672.74025289561,24.9009158400395,201,1,5
100,0.5,50,1,gaussian06,CVaR-CR-SHP,4212.05506078564,4212.0550607857,4212.05506078563,4212.05506078564,4212.05506078564,858.239850345918,201,1,50
100,0.5,50,1,gaussian06,Mixed,4366.70624105053,4686.77151166748,3928.82357046116,3922.67792244584,3833.74485998764,383.523399464139,201,1,35
100,0.5,50,1,comonotone,Nominal,5543.14895524567,4633.26197721698,2400.52971945868,2400.52971945868,2400.52971945868,4.38232031586631,201,1,0
100,0.5,50,1,comonotone,CR-SHP,4625.37081018859,4637.64429753284,2672.74025289561,2672.74025289561,2672.74025289561,0,201,1,5
100,0.5,50,1,comonotone,CVaR-CR-SHP,4212.05506078564,4212.0550607857,4212.05506078563,4212.05506078564,4212.05506078564,425.589236747142,201,1,50
100,0.5,50,1,comonotone,Mixed,4366.70624105053,4466.53455120106,3833.74485998764,3833.74485998764,3833.74485998764,171.109746331786,201,1,35
100,0.5,50,1,t_copula06,Nominal,5543.14895524567,5065.87119545975,2638.33970120613,2628.36241390049,2400.52971945868,0,201,1,0
100,0.5,50,1,t_copula06,CR-SHP,4625.37081018859,5044.33243294377,2886.14607076738,2877.0072342569,2672.74025289561,21.5387625159792,201,1,5
100,0.5,50,1,t_copula06,CVaR-CR-SHP,4212.05506078564,4212.0550607857,4212.05506078563,4212.05506078564,4212.05506078564,853.816134674054,201,1,50
100,0.5,50,1,t_copula06,Mixed,4366.70624105053,4686.79006651917,3925.72064429889,3918.87443029632,3833.74485998764,379.081128940586,201,1,35
100,0.5,50,1,adverse,Nominal,5543.14895524567,4620.79633651439,2400.52971945868,2400.52971945868,2400.52971945868,4.57447367420264,201,1,0
100,0.5,50,1,adverse,CR-SHP,4625.37081018859,4625.37081018859,2672.74025289561,2672.74025289561,2672.74025289561,0,201,1,5
100,0.5,50,1,adverse,CVaR-CR-SHP,4212.05506078564,4212.05506078564,4212.05506078564,4212.05506078564,4212.05506078564,413.315749402955,201,1,50
100,0.5,50,1,adverse,Mixed,4366.70624105053,4454.33787093506,3833.74485998764,3833.74485998764,3833.74485998764,171.032939253534,201,1,35
100,0.5,50,2,independent,Nominal,5486.33294486783,5470.78376051603,5027.1928845195,5069.46863378945,4345.0360760692,0,201,1,0
100,0.5,50,2,independent,CR-SHP,4499.0363393659,5458.46923891225,5031.96326061969,5064.76465707006,4415.03775868723,12.3145216037819,201,1,3
100,0.5,50,2,independent,CVaR-CR-SHP,3976.00484896939,3976.00484896929,3976.00484896939,3976.00484896939,3976.00484896939,1494.77891154674,201,1,50
100,0.5,50,2,independent,Mixed,4162.41207248527,4705.42432781279,4556.64116441863,4568.57331953897,4396.04254984943,765.359432703236,201,1,35
100,0.5,50,2,gaussian06,Nominal,5486.33294486783,4997.21686101239,2376.03175501107,2377.66338260668,2118.46990090392,0,201,1,0
100,0.5,50,2,gaussian06,CR-SHP,4499.0363393659,4992.88430066069,2490.24973641059,2492.55770959653,2247.55219238802,4.33256035169597,201,1,3
100,0.5,50,2,gaussian06,CVaR-CR-SHP,3976.00484896939,3976.00484896929,3976.00484896939,3976.00484896939,3976.00484896939,1021.2120120431,201,1,50
100,0.5,50,2,gaussian06,Mixed,4162.41207248527,4493.33298602663,3713.00373730723,3711.56750271904,3614.18139647163,503.883874985757,201,1,35
100,0.5,50,2,comonotone,Nominal,5486.33294486783,4481.53437419904,2118.46990090393,2118.46990090392,2118.46990090392,3.67726975952792,201,1,0
100,0.5,50,2,comonotone,CR-SHP,4499.0363393659,4485.21164395857,2247.55219238802,2247.55219238802,2247.55219238802,0,201,1,3
100,0.5,50,2,comonotone,CVaR-CR-SHP,3976.00484896939,3976.00484896929,3976.00484896939,3976.00484896939,3976.00484896939,509.206794989282,201,1,50
100,0.5,50,2,comonotone,Mixed,4162.41207248527,4257.6657959891,3614.18139647163,3614.18139647163,3614.18139647163,227.545847969475,201,1,35
100,0.5,50,2,t_copula06,Nominal,5486.33294486783,4950.70236414503,2382.45517826624,2366.01614904994,2118.46990090392,0,201,1,0
100,0.5,50,2,t_copula06,CR-SHP,4499.0363393659,4950.02677885445,2496.47643497199,2476.54026788131,2247.55219238802,0.675585290572599,201,1,3
100,0.5,50,2,t_copula06,CVaR-CR-SHP,3976.00484896939,3976.00484896929,3976.00484896939,3976.00484896939,3976.00484896939,974.697515175736,201,1,50
100,0.5,50,2,t_copula06,Mixed,4162.41207248527,4486.49627214562,3717.40693006334,3720.16728199194,3614.18139647163,464.206091999406,201,1,35
100,0.5,50,2,adverse,Nominal,5486.33294486783,4495.62574303459,2118.46990090392,2118.46990090392,2118.46990090392,3.41059633131135,201,1,0
100,0.5,50,2,adverse,CR-SHP,4499.0363393659,4499.0363393659,2247.55219238802,2247.55219238802,2247.55219238802,0,201,1,3
100,0.5,50,2,adverse,CVaR-CR-SHP,3976.00484896939,3976.00484896939,3976.00484896939,3976.00484896939,3976.00484896939,523.031490396511,201,1,50
100,0.5,50,2,adverse,Mixed,4162.41207248527,4252.06522117594,3614.18139647163,3614.18139647163,3614.18139647163,246.971118189954,201,1,35
100,0.5,50,3,independent,Nominal,5473.79408855832,5464.94645801894,5078.77455269558,5107.89203824886,4659.11849749455,0,201,1,0
100,0.5,50,3,independent,CR-SHP,4550.72643739411,5434.05974724767,5070.06895225653,5093.70197220135,4608.31053115231,30.8867107712731,201,1,3
100,0.5,50,3,independent,CVaR-CR-SHP,4047.13121109196,4047.13121109188,4047.13121109196,4047.13121109196,4047.13121109196,1417.81524692706,201,1,50
100,0.5,50,3,independent,Mixed,4195.84641679427,4725.53104975908,4589.17249583914,4599.89262383844,4313.88154740032,739.415408259864,201,1,35
100,0.5,50,3,gaussian06,Nominal,5473.79408855832,4961.41727260136,2497.73230776288,2487.40573358948,2175.32931299015,0,201,1,0
100,0.5,50,3,gaussian06,CR-SHP,4550.72643739411,4953.70312428073,2648.99416159491,2642.13548091511,2342.41272272074,7.71414832062965,201,1,3
100,0.5,50,3,gaussian06,CVaR-CR-SHP,4047.13121109196,4047.13121109188,4047.13121109196,4047.13121109196,4047.13121109196,914.286061509476,201,1,50
100,0.5,50,3,gaussian06,Mixed,4195.84641679427,4532.04292927672,3768.23486394483,3764.32419765564,3664.72323987034,429.374343324636,201,1,35
100,0.5,50,3,comonotone,Nominal,5473.79408855832,4581.26845209338,2175.32931299016,2175.32931299015,2175.32931299015,4.60155374103215,201,1,0
100,0.5,50,3,comonotone,CR-SHP,4550.72643739411,4585.87000583441,2342.41272272074,2342.41272272074,2342.41272272074,0,201,1,3
100,0.5,50,3,comonotone,CVaR-CR-SHP,4047.13121109196,4047.13121109188,4047.13121109196,4047.13121109196,4047.13121109196,538.738794742529,201,1,50
100,0.5,50,3,comonotone,Mixed,4195.84641679427,4337.57935048764,3664.72323987033,3664.72323987034,3664.72323987034,248.29065534677,201,1,35
100,0.5,50,3,t_copula06,Nominal,5473.79408855832,5017.72218466942,2498.46476655914,2500.19813303583,2175.32931299015,0,201,1,0
100,0.5,50,3,t_copula06,CR-SHP,4550.72643739411,5008.7349784869,2650.12944107592,2652.61211884073,2342.41272272074,8.98720618252446,201,1,3
100,0.5,50,3,t_copula06,CVaR-CR-SHP,4047.13121109196,4047.13121109188,4047.13121109196,4047.13121109196,4047.13121109196,970.590973577541,201,1,50
100,0.5,50,3,t_copula06,Mixed,4195.84641679427,4554.70569767889,3774.37334319488,3767.57806242419,3664.72323987034,463.016486990535,201,1,35
100,0.5,50,3,adverse,Nominal,5473.79408855832,4545.6602828507,2175.32931299015,2175.32931299015,2175.32931299015,5.06615454341409,201,1,0
100,0.5,50,3,adverse,CR-SHP,4550.72643739411,4550.72643739411,2342.41272272074,2342.41272272074,2342.41272272074,0,201,1,3
100,0.5,50,3,adverse,CVaR-CR-SHP,4047.13121109196,4047.13121109196,4047.13121109196,4047.13121109196,4047.13121109196,503.595226302151,201,1,50
100,0.5,50,3,adverse,Mixed,4195.84641679427,4317.23036775595,3664.72323987034,3664.72323987034,3664.72323987034,233.496069638162,201,1,35
100,0.5,50,4,independent,Nominal,5592.72798145971,5586.43163328121,5194.46027799683,5227.752642557,4773.20533507278,0,201,1,0
100,0.5,50,4,independent,CR-SHP,4685.92804221204,5544.659824401,5172.13036980836,5203.851907077,4769.27584167831,41.7718088802158,201,1,3
100,0.5,50,4,independent,CVaR-CR-SHP,4223.09420735656,4223.0942073566,4223.09420735656,4223.09420735656,4223.09420735656,1363.33742592462,201,1,50
100,0.5,50,4,independent,Mixed,4357.60818534317,4826.56678735521,4690.32022614101,4700.26430153273,4530.65928055285,759.864845926001,201,1,36
100,0.5,50,4,gaussian06,Nominal,5592.72798145971,5138.93657561852,2650.91851463964,2653.1830580196,2279.83492513388,0,201,1,0
100,0.5,50,4,gaussian06,CR-SHP,4685.92804221204,5123.1214461745,2820.15681018997,2823.43287463119,2472.35853179678,15.8151294440131,201,1,3
100,0.5,50,4,gaussian06,CVaR-CR-SHP,4223.09420735656,4223.0942073566,4223.09420735656,4223.09420735656,4223.09420735656,915.842368261919,201,1,50
100,0.5,50,4,gaussian06,Mixed,4357.60818534317,4667.44049286722,4000.67719526394,4002.49663116192,3883.24799954058,471.496082751297,201,1,36
100,0.5,50,4,comonotone,Nominal,5592.72798145971,4721.94264325065,2279.83492513388,2279.83492513388,2279.83492513388,0.871157802537709,201,1,0
100,0.5,50,4,comonotone,CR-SHP,4685.92804221204,4722.81380105319,2472.35853179678,2472.35853179678,2472.35853179678,0,201,1,3
100,0.5,50,4,comonotone,CVaR-CR-SHP,4223.09420735656,4223.0942073566,4223.09420735656,4223.09420735656,4223.09420735656,499.719593696595,201,1,50
100,0.5,50,4,comonotone,Mixed,4357.60818534317,4488.31747437688,3883.24799954059,3883.24799954058,3883.24799954058,234.496326676316,201,1,36
100,0.5,50,4,t_copula06,Nominal,5592.72798145971,5134.42444990661,2611.92034505748,2616.00795831046,2279.83492513388,0,201,1,0
100,0.5,50,4,t_copula06,CR-SHP,4685.92804221204,5119.25763348987,2784.14750355411,2776.00233153306,2472.35853179678,15.166816416734,201,1,3
100,0.5,50,4,t_copula06,CVaR-CR-SHP,4223.09420735656,4223.0942073566,4223.09420735656,4223.09420735656,4223.09420735656,911.330242550011,201,1,50
100,0.5,50,4,t_copula06,Mixed,4357.60818534317,4670.39905372218,3998.78352089023,3999.38797476037,3883.24799954058,464.025396184424,201,1,36
100,0.5,50,4,adverse,Nominal,5592.72798145971,4684.80246668496,2279.83492513388,2279.83492513388,2279.83492513388,1.12557552707858,201,1,0
100,0.5,50,4,adverse,CR-SHP,4685.92804221204,4685.92804221204,2472.35853179678,2472.35853179678,2472.35853179678,0,201,1,3
100,0.5,50,4,adverse,CVaR-CR-SHP,4223.09420735656,4223.09420735656,4223.09420735656,4223.09420735656,4223.09420735656,462.833834855478,201,1,50
100,0.5,50,4,adverse,Mixed,4357.60818534317,4470.45084970326,3883.24799954058,3883.24799954058,3883.24799954058,215.477192508779,201,1,36
100,0.5,50,5,independent,Nominal,5559.64039301705,5548.15472181838,5144.90214820799,5172.99117791268,4526.96492590131,0,201,1,0
100,0.5,50,5,independent,CR-SHP,4647.37180975718,5490.62185677558,5135.48412998539,5158.53481294361,4738.7962879859,57.5328650428028,201,1,8
100,0.5,50,5,independent,CVaR-CR-SHP,4210.9951765598,4210.99517655978,4210.9951765598,4210.9951765598,4210.9951765598,1337.1595452586,201,1,50
100,0.5,50,5,independent,Mixed,4334.28925744528,4847.19264491709,4716.01855736676,4727.77483536246,4545.31127563072,700.962076901294,201,1,36
100,0.5,50,5,gaussian06,Nominal,5559.64039301705,5062.98983424145,2529.07484427208,2515.42007935317,2221.3795410456,0,201,1,0
100,0.5,50,5,gaussian06,CR-SHP,4647.37180975718,5048.58250024025,2867.51056145017,2859.55105357905,2597.28984173514,14.4073340011964,201,1,8
100,0.5,50,5,gaussian06,CVaR-CR-SHP,4210.9951765598,4210.99517655978,4210.9951765598,4210.9951765598,4210.9951765598,851.994657681664,201,1,50
100,0.5,50,5,gaussian06,Mixed,4334.28925744528,4655.49545137449,3926.56212453353,3922.45321540547,3821.49330375222,407.494382866954,201,1,36
100,0.5,50,5,comonotone,Nominal,5559.64039301705,4669.95259535271,2221.37954104561,2221.3795410456,2221.3795410456,7.95124337224934,201,1,0
100,0.5,50,5,comonotone,CR-SHP,4647.37180975718,4677.90383872496,2597.28984173515,2597.28984173514,2597.28984173514,0,201,1,8
100,0.5,50,5,comonotone,CVaR-CR-SHP,4210.9951765598,4210.99517655978,4210.9951765598,4210.9951765598,4210.9951765598,466.90866216518,201,1,50
100,0.5,50,5,comonotone,Mixed,4334.28925744528,4449.16335500373,3821.49330375221,3821.49330375222,3821.49330375222,228.74048372123,201,1,36
100,0.5,50,5,t_copula06,Nominal,5559.64039301705,5080.17126062344,2530.42927051948,2515.69322537941,2221.3795410456,0,201,1,0
100,0.5,50,5,t_copula06,CR-SHP,4647.37180975718,5064.08232198602,2869.63925743805,2864.06374667975,2597.28984173514,16.0889386374211,201,1,8
100,0.5,50,5,t_copula06,CVaR-CR-SHP,4210.9951765598,4210.99517655978,4210.9951765598,4210.9951765598,4210.9951765598,869.176084063657,201,1,50
100,0.5,50,5,t_copula06,Mixed,4334.28925744528,4665.1903193846,3931.00380748955,3927.39105182993,3821.49330375222,414.980941238845,201,1,36
100,0.5,50,5,adverse,Nominal,5559.64039301705,4636.39326699976,2221.3795410456,2221.3795410456,2221.3795410456,10.9785427574207,201,1,0
100,0.5,50,5,adverse,CR-SHP,4647.37180975718,4647.37180975718,2597.28984173514,2597.28984173514,2597.28984173514,0,201,1,8
100,0.5,50,5,adverse,CVaR-CR-SHP,4210.9951765598,4210.9951765598,4210.9951765598,4210.9951765598,4210.9951765598,436.376633197377,201,1,50
100,0.5,50,5,adverse,Mixed,4334.28925744528,4435.69223748856,3821.49330375222,3821.49330375222,3821.49330375222,211.679572268616,201,1,36
100,0.5,50,6,independent,Nominal,5556.65361244415,5570.95104298034,5126.42476831934,5153.69666498633,4649.46339141647,0,201,1,0
100,0.5,50,6,independent,CR-SHP,4695.46633698039,5536.35477947571,5129.53816367881,5160.35383022467,4706.02551771389,34.5962635046317,201,1,5
100,0.5,50,6,independent,CVaR-CR-SHP,4225.44364901283,4225.44364901294,4225.44364901283,4225.44364901283,4225.44364901283,1345.5073939674,201,1,50
100,0.5,50,6,independent,Mixed,4412.37368556422,4914.72212706617,4772.81986341293,4784.22083338782,4572.66762337814,656.228915914172,201,1,35
100,0.5,50,6,gaussian06,Nominal,5556.65361244415,5106.23245873162,2853.10141532654,2850.67786299897,2591.60159082469,0,201,1,0
100,0.5,50,6,gaussian06,CR-SHP,4695.46633698039,5089.22940307664,3033.6187091387,3024.03272911348,2783.4277931452,17.0030556549818,201,1,5
100,0.5,50,6,gaussian06,CVaR-CR-SHP,4225.44364901283,4225.44364901294,4225.44364901283,4225.44364901283,4225.44364901283,880.788809718678,201,1,50
100,0.5,50,6,gaussian06,Mixed,4412.37368556422,4705.1091537062,3993.50659617783,3988.24305098801,3911.65544638981,401.123305025418,201,1,35
100,0.5,50,6,comonotone,Nominal,5556.65361244415,4744.35325491608,2591.60159082469,2591.60159082469,2591.60159082469,0.61402290503338,201,1,0
100,0.5,50,6,comonotone,CR-SHP,4695.46633698039,4744.96727782112,2783.42779314521,2783.4277931452,2783.4277931452,0,201,1,5
100,0.5,50,6,comonotone,CVaR-CR-SHP,4225.44364901283,4225.44364901294,4225.44364901283,4225.44364901283,4225.44364901283,519.523628808174,201,1,50
100,0.5,50,6,comonotone,Mixed,4412.37368556422,4519.37580941708,3911.65544638981,3911.65544638981,3911.65544638981,225.591468404039,201,1,35
100,0.5,50,6,t_copula06,Nominal,5556.65361244415,5160.35792986691,2860.21548872549,2844.08711191448,2591.60159082469,0,201,1,0
100,0.5,50,6,t_copula06,CR-SHP,4695.46633698039,5137.57887684123,3038.51013094834,3031.25030770277,2783.4277931452,22.7790530256825,201,1,5
100,0.5,50,6,t_copula06,CVaR-CR-SHP,4225.44364901283,4225.44364901294,4225.44364901283,4225.44364901283,4225.44364901283,934.914280853967,201,1,50
100,0.5,50,6,t_copula06,Mixed,4412.37368556422,4725.53416655052,4000.2541092869,4000.35285291801,3911.65544638981,434.823763316392,201,1,35
100,0.5,50,6,adverse,Nominal,5556.65361244415,4690.93698637033,2591.60159082469,2591.60159082469,2591.60159082469,4.52935061005337,201,1,0
100,0.5,50,6,adverse,CR-SHP,4695.46633698039,4695.46633698039,2783.4277931452,2783.4277931452,2783.4277931452,0,201,1,5
100,0.5,50,6,adverse,CVaR-CR-SHP,4225.44364901283,4225.44364901283,4225.44364901283,4225.44364901283,4225.44364901283,470.022687967553,201,1,50
100,0.5,50,6,adverse,Mixed,4412.37368556422,4496.30859884652,3911.65544638981,3911.65544638981,3911.65544638981,199.157738133861,201,1,35
100,0.5,50,7,independent,Nominal,5512.61391297404,5511.09858389051,5106.09953566154,5130.25016442931,4661.50226433236,0,201,1,0
100,0.5,50,7,independent,CR-SHP,4647.91740074273,5492.83903875558,5105.81430154073,5129.64651172176,4703.69183149457,18.2595451349316,201,1,3
100,0.5,50,7,independent,CVaR-CR-SHP,4162.00165847026,4162.00165847034,4162.00165847025,4162.00165847026,4162.00165847026,1349.09692542017,201,1,50
100,0.5,50,7,independent,Mixed,4315.65246257788,4817.41840232726,4664.56535143844,4676.05654610825,4484.36931692065,693.680181563245,201,1,35
100,0.5,50,7,gaussian06,Nominal,5512.61391297404,5057.65599347226,2675.68947939879,2678.76725273485,2363.85581292529,0,201,1,0
100,0.5,50,7,gaussian06,CR-SHP,4647.91740074273,5051.71848659228,2796.92310505098,2799.83527882214,2504.33487437314,5.93750687998181,201,1,3
100,0.5,50,7,gaussian06,CVaR-CR-SHP,4162.00165847026,4162.00165847034,4162.00165847025,4162.00165847026,4162.00165847026,895.654335001916,201,1,50
100,0.5,50,7,gaussian06,Mixed,4315.65246257788,4617.75269487416,3909.45717485544,3908.74297959811,3813.53444696196,439.903298598095,201,1,35
100,0.5,50,7,comonotone,Nominal,5512.61391297404,4712.09861641606,2363.85581292529,2363.85581292529,2363.85581292529,1.03314477556069,201,1,0
100,0.5,50,7,comonotone,CR-SHP,4647.91740074273,4713.13176119162,2504.33487437313,2504.33487437314,2504.33487437314,0,201,1,3
100,0.5,50,7,comonotone,CVaR-CR-SHP,4162.00165847026,4162.00165847034,4162.00165847025,4162.00165847026,4162.00165847026,551.130102721282,201,1,50
100,0.5,50,7,comonotone,Mixed,4315.65246257788,4439.31345435701,3813.53444696196,3813.53444696196,3813.53444696196,273.818306834608,201,1,35
100,0.5,50,7,t_copula06,Nominal,5512.61391297404,5102.47436478652,2634.36419688038,2628.6974679826,2363.85581292529,0,201,1,0
100,0.5,50,7,t_copula06,CR-SHP,4647.91740074273,5095.71987236691,2759.57094223026,2755.7351597508,2504.33487437314,6.75449241961542,201,1,3
100,0.5,50,7,t_copula06,CVaR-CR-SHP,4162.00165847026,4162.00165847034,4162.00165847025,4162.00165847026,4162.00165847026,940.47270631618,201,1,50
100,0.5,50,7,t_copula06,Mixed,4315.65246257788,4637.67669986078,3897.803305672,3894.68884769349,3813.53444696196,464.797664925739,201,1,35
100,0.5,50,7,adverse,Nominal,5512.61391297404,4643.40196165222,2363.85581292529,2363.85581292529,2363.85581292529,4.51543909050815,201,1,0
100,0.5,50,7,adverse,CR-SHP,4647.91740074273,4647.91740074273,2504.33487437314,2504.33487437314,2504.33487437314,0,201,1,3
100,0.5,50,7,adverse,CVaR-CR-SHP,4162.00165847026,4162.00165847026,4162.00165847026,4162.00165847026,4162.00165847026,485.915742272469,201,1,50
100,0.5,50,7,adverse,Mixed,4315.65246257788,4412.4458846947,3813.53444696196,3813.53444696196,3813.53444696196,235.471516048035,201,1,35
100,0.5,50,8,independent,Nominal,5560.60785745992,5560.29228366133,5138.85829283352,5162.53538356186,4653.1473946568,0,201,1,0
100,0.5,50,8,independent,CR-SHP,4617.95737203234,5518.76942507279,5126.54272738614,5157.13015264014,4587.23832247466,41.5228585885434,201,1,4
100,0.5,50,8,independent,CVaR-CR-SHP,4151.45973251021,4151.45973251017,4151.45973251021,4151.45973251021,4151.45973251021,1408.83255115116,201,1,50
100,0.5,50,8,independent,Mixed,4305.96925520924,4838.55914991047,4703.6918829831,4714.96234038836,4481.11853093755,721.733133750865,201,1,35
100,0.5,50,8,gaussian06,Nominal,5560.60785745992,5049.5368801543,2534.77437086729,2535.98169965764,2249.12982149182,0,201,1,0
100,0.5,50,8,gaussian06,CR-SHP,4617.95737203234,5030.3999185282,2724.05964577532,2721.14051319035,2456.9778206185,19.1369616260918,201,1,4
100,0.5,50,8,gaussian06,CVaR-CR-SHP,4151.45973251021,4151.45973251017,4151.45973251021,4151.45973251021,4151.45973251021,898.077147644124,201,1,50
100,0.5,50,8,gaussian06,Mixed,4305.96925520924,4632.66158652699,3866.40815204381,3866.2096737179,3771.37264159446,416.875293627304,201,1,35
100,0.5,50,8,comonotone,Nominal,5560.60785745992,4657.30104218132,2249.12982149183,2249.12982149182,2249.12982149182,0.699637659369728,201,1,0
100,0.5,50,8,comonotone,CR-SHP,4617.95737203234,4658.00067984069,2456.97782061851,2456.9778206185,2456.9778206185,0,201,1,4
100,0.5,50,8,comonotone,CVaR-CR-SHP,4151.45973251021,4151.45973251017,4151.45973251021,4151.45973251021,4151.45973251021,506.540947330518,201,1,50
100,0.5,50,8,comonotone,Mixed,4305.96925520924,4432.5393648141,3771.37264159446,3771.37264159446,3771.37264159446,225.461315026593,201,1,35
100,0.5,50,8,t_copula06,Nominal,5560.60785745992,5060.0699649165,2547.798709724,2550.63758694417,2249.12982149182,0,201,1,0
100,0.5,50,8,t_copula06,CR-SHP,4617.95737203234,5042.37498884002,2739.47975640593,2741.25568326133,2456.9778206185,17.6949760764828,201,1,4
100,0.5,50,8,t_copula06,CVaR-CR-SHP,4151.45973251021,4151.45973251017,4151.45973251021,4151.45973251021,4151.45973251021,908.610232406329,201,1,50
100,0.5,50,8,t_copula06,Mixed,4305.96925520924,4641.8371563342,3877.57713967976,3875.17543511927,3771.37264159446,418.2328085823,201,1,35
100,0.5,50,8,adverse,Nominal,5560.60785745992,4615.05668126061,2249.12982149182,2249.12982149182,2249.12982149182,2.90069077172939,201,1,0
100,0.5,50,8,adverse,CR-SHP,4617.95737203234,4617.95737203234,2456.9778206185,2456.9778206185,2456.9778206185,0,201,1,4
100,0.5,50,8,adverse,CVaR-CR-SHP,4151.45973251021,4151.45973251021,4151.45973251021,4151.45973251021,4151.45973251021,466.497639522132,201,1,50
100,0.5,50,8,adverse,Mixed,4305.96925520924,4413.0795400093,3771.37264159446,3771.37264159446,3771.37264159446,204.877832023043,201,1,35
